JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
2152,41,15,2024-12-31,ProductPage,View,262.0
2153,65,16,2024-02-09,ProductPage,View,289.0
2154,19,9,2025-01-14,Checkout,Drop-off,147.0
2155,70,14,2023-04-24,ProductPage,View,126.0
2156,30,20,2024-04-05,Homepage,View,60.0
2157,90,16,2024-03-10,Checkout,Drop-off,138.0
2158,3,14,2023-06-18,ProductPage,View,39.0
2159,4,8,2025-12-15,ProductPage,View,259.0
2160,66,10,2025-09-05,Homepage,View,150.0
2161,42,17,2023-12-18,ProductPage,View,144.0
2162,26,15,2023-06-09,Homepage,Click,219.0
2163,46,18,2025-07-26,ProductPage,Click,217.0
2164,29,3,2023-07-04,Checkout,Purchase,174.0
2165,45,4,2025-10-12,ProductPage,View,35.0
2166,99,14,2023-06-24,ProductPage,View,246.0
2167,29,6,2025-04-08,productpage,View,123.0
2168,84,11,2023-01-17,Homepage,View,22.0
2169,5,19,2024-01-13,homepage,View,135.0
2170,67,10,2024-09-08,Checkout,Drop-off,
2171,73,7,2023-05-03,Checkout,Drop-off,164.28571428571428
2172,61,8,2024-12-01,Homepage,Click,139.0
2173,98,2,2023-01-14,ProductPage,Click,298.0
2174,95,3,2024-07-30,Checkout,Purchase,63.0
2175,12,10,2024-03-28,Homepage,Click,280.0
2176,63,7,2025-08-02,ProductPage,Click,134.0
2177,77,19,2025-01-06,ProductPage,Click,183.0
2178,34,5,2023-08-22,productpage,Click,41.0
2179,63,6,2024-10-01,Checkout,Purchase,122.0
2180,72,14,2023-11-17,Homepage,Click,106.0
2181,59,17,2024-09-25,Checkout,Purchase,145.0
2182,72,9,2023-06-21,homepage,View,19.0
2183,54,18,2024-10-11,Homepage,Click,294.0
2184,34,7,2023-06-02,ProductPage,Click,275.0
2185,39,12,2023-03-17,ProductPage,Click,57.0
2186,57,20,2023-12-03,ProductPage,Click,224.0
2187,1,9,2024-10-23,Checkout,Purchase,10.0
2188,95,2,2023-06-06,ProductPage,View,237.0
2189,49,20,2025-01-06,ProductPage,View,130.0
2190,33,16,2025-05-10,Homepage,Click,233.0
2191,7,8,2024-12-23,ProductPage,Click,289.0
2192,93,17,2024-06-21,Homepage,Click,48.0
2193,19,20,2024-11-25,Homepage,Click,162.0
2194,33,14,2023-06-04,Checkout,Purchase,217.0
2195,75,10,2025-01-24,ProductPage,View,258.0
2196,46,12,2025-04-21,ProductPage,View,150.0
2197,58,2,2024-03-25,ProductPage,View,23.0
2198,34,16,2023-09-01,ProductPage,View,187.0
2199,7,15,2023-01-31,Homepage,View,122.0
2200,93,16,2024-05-08,Checkout,Drop-off,123.0
2201,84,6,2025-07-10,ProductPage,View,45.0
2202,5,3,2024-09-07,Homepage,Click,121.0
2203,6,11,2024-08-22,ProductPage,Click,136.0
2204,81,3,2023-01-18,ProductPage,Click,234.0
2205,100,9,2024-08-23,Homepage,Click,20.0
2206,10,1,2025-03-10,Homepage,Click,16.0
2207,11,14,2025-03-17,Homepage,Click,52.0
2208,60,1,2025-06-04,ProductPage,Click,281.0
2209,97,4,2025-04-19,Checkout,Purchase,23.0
2210,89,17,2024-11-30,Checkout,Drop-off,70.0
2211,67,7,2025-04-06,Homepage,View,34.0
2212,49,17,2025-01-14,Homepage,View,152.0
2213,84,14,2023-07-29,Checkout,Drop-off,159.5
2214,92,14,2024-08-15,ProductPage,View,258.0
2215,49,19,2023-02-14,Checkout,Drop-off,168.5
2216,51,16,2025-08-05,ProductPage,View,249.0
2217,28,20,2024-06-19,Homepage,View,28.0
2218,51,3,2025-12-14,Homepage,Click,115.0
2219,14,20,2024-01-02,Homepage,Click,145.0
2220,99,3,2024-06-26,ProductPage,Click,281.0
2221,41,12,2023-07-08,Homepage,View,292.0
2222,84,3,2023-05-19,Homepage,Click,222.0
2223,61,20,2023-11-11,ProductPage,Click,159.0
2224,88,4,2023-06-01,Checkout,Purchase,89.0
2225,44,10,2023-10-29,ProductPage,View,107.0
2226,4,9,2024-03-20,Homepage,View,259.0
2227,35,13,2025-07-30,Checkout,Drop-off,200.5
2228,92,14,2023-08-18,Homepage,Click,193.0
2229,7,8,2023-06-11,ProductPage,Click,181.0
2230,74,3,2023-01-11,Checkout,Purchase,219.0
2231,70,2,2023-03-12,Homepage,View,20.0
2232,35,16,2023-06-18,Homepage,View,89.0
2233,95,6,2024-01-07,Homepage,Click,266.0
2234,31,3,2025-07-03,Checkout,Purchase,107.0
2235,13,8,2023-05-14,Checkout,Drop-off,211.0
2236,41,16,2025-12-20,ProductPage,View,171.0
2237,72,4,2023-05-02,Homepage,View,52.0
2238,22,19,2024-11-14,Homepage,View,268.0
2239,83,18,2025-03-30,Homepage,Click,134.0
2240,19,6,2025-06-09,ProductPage,Click,107.0
2241,84,1,2024-01-12,productpage,Click,15.0
2242,54,6,2024-11-17,Homepage,View,234.0
2243,25,4,2025-03-20,ProductPage,View,141.0
2244,22,3,2025-05-17,ProductPage,View,139.0
2245,33,17,2025-02-16,Homepage,View,247.0
2246,11,15,2023-06-04,ProductPage,View,114.0
2247,38,18,2025-04-25,Checkout,Drop-off,90.5
2248,36,20,2024-05-16,ProductPage,View,152.0
2249,61,2,2025-07-21,ProductPage,View,131.0
2250,25,9,2025-05-29,ProductPage,View,122.0
2251,42,14,2025-08-07,ProductPage,View,231.0
2252,3,7,2023-01-12,Homepage,View,64.0
2253,57,15,2023-05-26,ProductPage,View,274.0
2254,74,1,2025-08-28,Homepage,Click,151.0
2255,13,12,2025-09-23,Homepage,View,281.0
2256,3,13,2025-12-15,Homepage,View,284.0
2257,37,12,2025-11-10,ProductPage,View,87.0
2258,77,9,2023-08-01,Homepage,View,221.0
2259,73,15,2025-12-24,ProductPage,View,133.0
2260,17,18,2025-12-26,Homepage,Click,92.0
2261,93,13,2023-05-13,ProductPage,Click,74.0
2262,83,9,2025-09-08,Checkout,Purchase,117.0
2263,38,1,2024-04-21,ProductPage,View,67.0
2264,73,5,2025-04-13,Homepage,View,249.0
2265,1,11,2024-09-01,Homepage,View,15.0
2266,97,11,2025-08-27,Homepage,Click,227.0
2267,29,18,2023-04-07,Homepage,Click,194.0
2268,83,16,2023-12-24,Homepage,Click,284.0
2269,59,11,2024-12-23,Checkout,Drop-off,157.33333333333334
2270,89,3,2023-11-02,ProductPage,View,222.0
2271,1,7,2025-09-17,Checkout,Drop-off,209.0
2272,57,6,2023-08-20,Checkout,Drop-off,145.5
2273,65,18,2023-03-28,ProductPage,View,70.0
2274,27,1,2024-09-12,Checkout,Drop-off,196.5
2275,28,1,2025-07-08,ProductPage,View,21.0
2276,10,19,2025-11-07,Homepage,View,12.0
2277,45,5,2025-07-14,Checkout,Drop-off,
2278,81,9,2024-06-22,Homepage,Click,270.0
2279,33,2,2025-09-05,ProductPage,Click,149.0
2280,90,16,2023-04-17,Homepage,Click,183.0
2281,93,4,2024-04-21,ProductPage,Click,172.0
2282,69,2,2023-01-05,Homepage,View,55.0
2283,65,15,2023-08-24,ProductPage,View,254.0
2284,58,3,2023-06-12,ProductPage,View,292.0
2285,45,7,2024-07-22,ProductPage,View,276.0
2286,8,19,2023-11-20,Homepage,View,63.0
2287,87,3,2023-02-18,Homepage,View,120.0
2288,29,4,2023-07-27,Homepage,Click,141.0
2289,91,12,2023-07-16,ProductPage,Click,252.0
2290,97,15,2024-01-09,Homepage,View,53.0
2291,93,19,2024-03-03,ProductPage,View,266.0
2292,19,2,2025-06-25,ProductPage,View,216.0
2293,73,5,2024-06-27,Checkout,Drop-off,49.0
2294,66,7,2025-06-06,ProductPage,View,134.0
2295,67,9,2025-07-04,Homepage,View,239.0
2296,44,9,2023-01-22,ProductPage,View,143.0
2297,70,15,2023-12-18,Homepage,View,203.0
2298,85,2,2024-11-26,Homepage,View,179.0
2299,45,2,2023-07-04,ProductPage,View,188.0
2300,45,12,2024-02-10,ProductPage,View,298.0
2301,24,1,2025-10-06,Homepage,View,285.0
2302,36,2,2025-04-19,Checkout,Drop-off,107.0
2303,58,3,2025-09-08,Homepage,View,155.0
2304,79,16,2024-05-27,ProductPage,View,13.0
2305,95,9,2025-09-06,productpage,View,58.0
2306,37,18,2023-01-21,Checkout,Drop-off,148.33333333333334
2307,5,11,2023-06-28,ProductPage,View,104.0
2308,34,8,2023-07-16,Homepage,Click,121.0
2309,21,7,2025-08-20,ProductPage,Click,30.0
2310,31,3,2023-09-23,ProductPage,Click,133.0
2311,75,8,2023-09-11,Checkout,Purchase,34.0
2312,84,17,2025-06-09,ProductPage,View,279.0
2313,8,16,2023-07-18,ProductPage,View,160.0
2314,29,10,2024-04-27,ProductPage,View,24.0
2315,68,7,2024-08-08,ProductPage,View,70.0
2316,62,13,2024-09-24,Homepage,View,207.0
2317,38,8,2024-02-06,ProductPage,View,138.0
2318,85,13,2024-12-08,ProductPage,View,108.0
2319,20,5,2023-12-30,ProductPage,View,68.0
2320,65,18,2023-04-11,Homepage,Click,176.0
2321,46,9,2024-05-20,ProductPage,Click,213.0
2322,84,13,2024-11-10,homepage,Click,145.0
2323,91,3,2023-03-06,Homepage,View,51.0
2324,21,12,2025-04-09,Homepage,Click,104.0
2325,96,11,2023-08-09,checkout,Purchase,221.0
2326,80,10,2025-06-03,ProductPage,View,113.0
2327,21,1,2023-11-07,Homepage,View,228.0
2328,85,17,2024-12-27,ProductPage,View,283.0
2329,17,16,2025-01-17,Homepage,Click,63.0
2330,64,6,2025-02-20,ProductPage,Click,251.0
2331,30,10,2025-07-15,Homepage,Click,206.0
2332,40,8,2023-02-23,Checkout,Purchase,292.0
2333,67,6,2024-10-22,ProductPage,View,193.0
2334,30,12,2025-06-29,ProductPage,View,94.0
2335,49,5,2025-04-30,ProductPage,View,18.0
2336,89,8,2025-02-21,ProductPage,View,33.0
2337,88,13,2024-12-11,ProductPage,View,194.0
2338,80,8,2025-06-21,Homepage,View,205.0
2339,39,2,2023-08-04,Homepage,View,272.0
2340,43,16,2024-08-06,Checkout,Drop-off,214.0
2341,17,8,2025-06-11,ProductPage,View,76.0
2342,90,10,2024-03-25,Checkout,Drop-off,108.0
2343,34,14,2024-04-03,ProductPage,View,100.0
2344,45,5,2025-07-12,Checkout,Drop-off,192.25
2345,10,12,2025-06-20,Homepage,View,278.0
2346,100,7,2024-03-03,checkout,Drop-off,180.33333333333334
2347,92,14,2023-05-25,ProductPage,View,158.0
2348,7,6,2024-04-11,Checkout,Drop-off,172.25
2349,88,20,2024-10-12,ProductPage,View,47.0
2350,100,2,2023-02-18,ProductPage,View,286.0
2351,83,9,2025-12-21,Homepage,View,85.0
2352,33,18,2023-06-14,ProductPage,View,58.0
2353,41,14,2024-05-28,Homepage,View,144.0
2354,70,5,2023-01-14,Homepage,Click,276.0
2355,17,10,2024-09-09,Checkout,Purchase,26.0
2356,47,8,2025-02-18,homepage,View,285.0
2357,82,5,2025-02-19,ProductPage,View,236.0
2358,96,19,2024-08-27,Homepage,View,123.0
2359,49,1,2025-08-17,Checkout,Drop-off,215.66666666666666
2360,82,4,2023-09-26,ProductPage,View,204.0
2361,71,20,2023-03-20,Homepage,View,158.0
2362,25,12,2023-11-15,Checkout,Drop-off,66.0
2363,83,16,2023-12-11,ProductPage,View,172.0
2364,37,18,2025-06-16,Checkout,Drop-off,
2365,63,2,2025-01-24,ProductPage,View,56.0
2366,69,7,2025-10-03,Homepage,View,116.0
2367,59,12,2024-04-17,Homepage,Click,100.0
2368,79,18,2025-09-14,Homepage,View,140.0
2369,94,2,2024-11-15,Homepage,Click,181.0
2370,17,1,2024-01-11,Homepage,Click,70.0
2371,65,15,2023-05-06,Checkout,Purchase,67.0
2372,98,19,2025-06-26,Homepage,View,213.0
2373,80,4,2023-07-21,Homepage,View,93.0
2374,8,17,2025-09-12,Homepage,View,293.0
2375,29,13,2025-04-03,Homepage,View,188.0
2376,24,8,2025-08-14,Homepage,Click,20.0
2377,66,20,2023-06-28,Checkout,Purchase,21.0
2378,77,14,2024-08-22,Checkout,Drop-off,113.0
2379,42,10,2025-03-29,Homepage,Click,25.0
2380,12,9,2023-01-11,Checkout,Purchase,123.0
2381,4,19,2023-02-09,Homepage,View,273.0
2382,82,3,2023-02-26,ProductPage,View,131.0
2383,22,2,2023-09-06,Homepage,Click,195.0
2384,11,7,2023-01-08,ProductPage,Click,17.0
2385,76,15,2025-09-20,Checkout,Purchase,254.0
2386,94,10,2024-09-17,Homepage,View,279.0
2387,22,2,2024-06-04,ProductPage,View,92.0
2388,54,4,2024-11-01,Homepage,View,58.0
2389,88,16,2023-06-04,Homepage,Click,95.0
2390,45,1,2024-09-30,Checkout,Purchase,91.0
2391,11,15,2024-07-22,Checkout,Drop-off,177.0
2392,58,2,2023-11-11,ProductPage,View,140.0
2393,52,20,2023-10-02,Homepage,Click,163.0
2394,87,5,2025-09-30,ProductPage,Click,273.0
2395,74,9,2023-10-11,ProductPage,Click,245.0
2396,59,13,2025-08-10,ProductPage,Click,89.0
2397,72,9,2025-11-08,ProductPage,Click,197.0
2398,97,5,2024-12-02,Homepage,Click,66.0
2399,2,17,2024-03-20,Checkout,Purchase,197.0
2400,85,18,2024-04-26,ProductPage,View,135.0
2401,15,4,2023-07-02,Homepage,Click,86.0
2402,70,2,2023-07-08,ProductPage,Click,222.0
2403,63,14,2023-08-09,ProductPage,Click,274.0
2404,47,19,2023-12-09,Checkout,Purchase,55.0
2405,78,11,2023-08-26,ProductPage,View,287.0
2406,69,11,2024-01-22,ProductPage,View,172.0
2407,23,12,2025-02-02,Checkout,Drop-off,218.66666666666666
2408,46,8,2023-08-23,ProductPage,View,186.0
2409,39,18,2025-06-18,Homepage,Click,141.0
2410,43,4,2025-10-06,ProductPage,Click,224.0
2411,23,1,2024-05-25,checkout,Purchase,44.0
2412,88,12,2025-01-18,ProductPage,View,108.0
2413,30,14,2023-05-02,ProductPage,View,73.0
2414,75,12,2024-09-03,homepage,Click,159.0
2415,83,16,2024-08-12,ProductPage,Click,193.0
2416,29,20,2023-03-03,ProductPage,Click,163.0
2417,42,12,2023-12-15,Checkout,Purchase,171.0
2418,92,6,2025-10-27,Homepage,View,238.0
2419,58,14,2023-02-14,ProductPage,View,63.0
2420,69,1,2025-12-08,productpage,View,166.0
2421,62,5,2024-02-21,Homepage,View,178.0
2422,15,2,2023-11-29,ProductPage,View,185.0
2423,97,8,2025-10-15,Checkout,Drop-off,157.0
2424,81,17,2023-11-16,ProductPage,View,76.0
2425,45,11,2024-10-12,ProductPage,View,187.0
2426,71,19,2024-05-11,ProductPage,View,192.0
2427,57,1,2023-12-25,Homepage,Click,155.0
2428,87,9,2023-07-20,Checkout,Purchase,150.0
2429,32,19,2024-02-19,ProductPage,View,251.0
2430,41,1,2023-08-31,Homepage,View,251.0
2431,52,2,2025-05-08,homepage,View,12.0
2432,76,20,2024-03-29,Homepage,Click,160.0
2433,90,8,2024-01-30,ProductPage,Click,256.0
2434,77,16,2023-05-31,Homepage,Click,152.0
2435,71,3,2025-02-25,ProductPage,Click,101.0
2436,19,16,2023-08-11,Homepage,View,275.0
2437,9,12,2023-04-27,checkout,Drop-off,157.0
2438,41,5,2023-08-11,Checkout,Drop-off,181.33333333333334
2439,6,10,2025-01-07,Checkout,Drop-off,108.0
2440,69,8,2025-05-09,homepage,View,107.0
2441,43,20,2025-02-19,Checkout,Drop-off,194.2
2442,100,15,2025-09-06,ProductPage,View,248.0
2443,82,2,2023-09-21,Homepage,View,125.0
2444,21,15,2024-05-16,ProductPage,View,134.0
2445,84,9,2025-05-25,ProductPage,View,99.0
2446,21,1,2024-11-16,ProductPage,View,22.0
2447,29,5,2025-11-23,Homepage,View,264.0
2448,4,7,2023-10-23,Homepage,View,24.0
2449,64,12,2024-09-18,Homepage,View,239.0
2450,98,4,2023-07-20,Checkout,Drop-off,187.6
2451,99,13,2024-07-13,ProductPage,View,73.0
2452,42,7,2024-04-29,ProductPage,View,292.0
2453,64,11,2025-05-29,Homepage,View,32.0
2454,51,16,2025-05-16,Homepage,Click,48.0
2455,33,9,2025-03-18,ProductPage,Click,144.0
2456,69,15,2025-03-21,Homepage,View,217.0
2457,31,5,2025-01-12,ProductPage,View,38.0
2458,25,12,2023-11-04,ProductPage,View,112.0
2459,42,15,2023-03-20,Homepage,View,188.0
2460,42,8,2023-07-25,ProductPage,View,111.0
2461,82,9,2024-03-22,ProductPage,View,74.0
2462,57,8,2025-07-22,Checkout,Drop-off,147.5
2463,70,8,2023-07-03,ProductPage,View,282.0
2464,45,12,2025-06-15,Homepage,View,140.0
2465,65,19,2024-06-27,ProductPage,View,49.0
2466,24,17,2023-08-11,ProductPage,View,132.0
2467,3,1,2024-03-01,Homepage,View,205.0
2468,83,7,2024-03-30,Checkout,Drop-off,139.0
2469,25,18,2025-11-30,ProductPage,View,93.0
2470,93,1,2025-11-24,ProductPage,View,278.0
2471,46,7,2024-02-17,Homepage,View,199.0
2472,61,20,2023-03-24,Homepage,Click,108.0
2473,1,10,2023-02-12,checkout,Purchase,271.0
2474,36,9,2025-05-06,Checkout,Drop-off,183.25
2475,95,4,2025-08-10,productpage,View,91.0
2476,20,10,2024-12-05,Homepage,View,25.0
2477,43,1,2023-09-05,Homepage,View,280.0
2478,78,15,2023-08-09,Homepage,Click,269.0
2479,23,16,2024-11-06,ProductPage,Click,145.0
2480,76,13,2023-12-20,Checkout,Purchase,139.0
2481,51,18,2025-11-19,ProductPage,View,238.0
2482,12,1,2025-02-07,Homepage,View,280.0
2483,49,11,2023-02-10,ProductPage,View,287.0
2484,42,9,2023-10-01,Checkout,Drop-off,199.5
2485,4,2,2023-08-07,Checkout,Drop-off,188.33333333333334
2486,99,5,2023-02-14,Homepage,Click,178.0
2487,82,5,2023-04-26,Checkout,Purchase,294.0
2488,31,11,2025-05-31,ProductPage,View,232.0
2489,55,13,2024-07-12,ProductPage,View,29.0
2490,1,6,2023-02-19,ProductPage,View,196.0
2491,51,14,2024-06-17,ProductPage,View,211.0
2492,41,4,2024-11-06,ProductPage,View,240.0
2493,68,6,2025-01-06,ProductPage,View,291.0
2494,19,20,2024-09-14,Homepage,View,57.0
2495,62,6,2023-06-26,Homepage,View,265.0
2496,45,1,2024-03-04,Checkout,Drop-off,188.0
2497,40,1,2024-01-29,ProductPage,View,21.0
2498,86,7,2023-09-18,ProductPage,View,264.0
2499,40,1,2024-07-16,ProductPage,View,176.0
2500,22,9,2023-03-17,ProductPage,View,17.0
2501,79,3,2023-08-14,ProductPage,View,146.0
2502,6,4,2024-01-28,Homepage,View,121.0
2503,85,8,2023-07-09,Checkout,Drop-off,179.25
2504,90,2,2024-12-06,Homepage,Click,252.0
2505,52,6,2023-09-09,checkout,Purchase,112.0
2506,100,19,2024-07-22,Checkout,Drop-off,177.0
2507,86,1,2025-05-19,homepage,View,153.0
2508,96,16,2025-03-30,Checkout,Drop-off,204.0
2509,91,11,2024-11-16,ProductPage,View,95.0
2510,34,4,2024-02-14,ProductPage,View,79.0
2511,5,19,2023-08-30,Homepage,View,207.0
2512,59,8,2023-11-27,Homepage,View,96.0
2513,95,18,2024-05-06,Homepage,Click,267.0
2514,94,9,2024-04-19,Homepage,View,194.0
2515,98,20,2023-07-29,ProductPage,View,36.0
2516,56,9,2023-01-17,checkout,Drop-off,159.0
2517,83,13,2025-10-15,ProductPage,View,157.0
2518,20,9,2024-08-01,Checkout,Drop-off,224.5
2519,8,13,2024-05-22,ProductPage,View,216.0
2520,64,10,2023-06-22,Homepage,View,27.0
2521,62,15,2025-02-22,ProductPage,View,117.0
2522,35,11,2023-11-25,ProductPage,View,131.0
2523,31,2,2024-05-28,homepage,Click,26.0
2524,52,13,2024-02-12,Homepage,View,241.0
2525,92,2,2025-05-14,Homepage,View,144.0
2526,44,8,2024-08-20,homepage,View,233.0
2527,92,4,2024-04-12,Checkout,Drop-off,
2528,70,3,2024-07-29,ProductPage,View,25.0
2529,15,1,2024-02-05,Checkout,Drop-off,94.0
2530,88,18,2023-06-01,Homepage,View,39.0
2531,31,5,2023-08-24,Checkout,Drop-off,191.25
2532,50,6,2023-02-06,Homepage,Click,153.0
2533,16,2,2025-10-21,Homepage,Click,79.0
2534,45,7,2024-08-13,ProductPage,Click,120.0
2535,28,4,2024-01-20,Homepage,View,295.0
2536,3,12,2024-01-31,Homepage,View,270.0
2537,31,13,2025-06-22,Homepage,Click,118.0
2538,62,17,2025-03-16,Homepage,Click,226.0
2539,86,2,2024-05-08,Checkout,Purchase,197.0
2540,57,14,2025-02-24,Checkout,Drop-off,91.0
2541,92,15,2023-10-17,ProductPage,View,136.0
2542,41,2,2023-04-23,Homepage,Click,289.0
2543,10,7,2025-02-13,productpage,Click,215.0
2544,40,16,2024-06-15,Homepage,Click,127.0
2545,43,17,2025-04-12,ProductPage,Drop-off,195.0
2546,52,14,2023-01-26,Homepage,Click,243.0
2547,1,20,2024-01-10,ProductPage,Click,70.0
2548,91,5,2023-08-10,Checkout,Purchase,131.0
2549,82,14,2024-11-25,Homepage,Click,215.0
2550,10,20,2024-07-29,ProductPage,Click,142.0
2551,32,14,2025-03-08,Checkout,Purchase,133.0
2552,75,8,2025-11-15,Homepage,Click,197.0
2553,14,4,2024-06-21,ProductPage,Click,214.0
2554,87,9,2023-05-07,checkout,Purchase,224.0
2555,13,16,2025-10-06,ProductPage,View,297.0
2556,1,15,2024-06-15,ProductPage,View,125.0
2557,76,13,2024-06-14,Homepage,View,136.0
2558,35,9,2023-06-28,Homepage,View,78.0
2559,13,9,2023-02-08,Checkout,Drop-off,234.5
2560,2,3,2025-10-25,Checkout,Drop-off,244.0
2561,59,20,2023-11-20,Homepage,View,60.0
2562,88,14,2025-02-20,Homepage,Click,134.0
2563,66,10,2025-12-06,Homepage,View,30.0
2564,43,10,2025-03-05,Homepage,View,128.0
2565,30,16,2025-01-07,Homepage,View,185.0
2566,34,2,2025-06-18,Homepage,View,291.0
2567,84,6,2023-06-07,ProductPage,View,249.0
2568,22,3,2024-07-05,Homepage,Click,142.0
2569,9,4,2024-12-16,ProductPage,Click,98.0
2570,47,2,2024-03-17,ProductPage,Click,226.0
2571,10,19,2024-01-16,ProductPage,Click,33.0
2572,41,15,2025-02-17,ProductPage,Click,191.0
2573,28,15,2025-08-10,Homepage,View,57.0
2574,29,5,2024-10-17,Checkout,Drop-off,219.5
2575,3,15,2023-07-16,ProductPage,View,229.0
2576,40,4,2023-08-26,Homepage,View,137.0
2577,84,20,2024-04-22,Checkout,Drop-off,126.0
2578,78,7,2023-06-04,Homepage,Click,110.0
2579,69,14,2023-12-12,ProductPage,Click,224.0
2580,32,7,2023-05-05,Homepage,View,118.0
2581,82,16,2025-07-26,Homepage,View,194.0
2582,79,19,2023-12-13,ProductPage,View,216.0
2583,59,18,2025-10-30,Homepage,Click,92.0
2584,98,20,2025-07-09,Homepage,View,293.0
2585,12,5,2024-10-12,ProductPage,View,272.0
2586,24,3,2025-07-19,checkout,Drop-off,195.0
2587,89,19,2023-06-05,checkout,Drop-off,
2588,63,5,2025-02-10,Homepage,View,85.0
2589,54,19,2023-02-22,Checkout,Drop-off,222.33333333333334
2590,48,17,2023-04-23,Homepage,Click,176.0
2591,17,12,2024-07-22,Homepage,View,20.0
2592,8,12,2023-10-12,ProductPage,View,15.0
2593,13,16,2023-01-07,ProductPage,View,184.0
2594,57,11,2024-10-28,ProductPage,View,213.0
2595,27,16,2025-10-19,Homepage,Click,20.0
2596,3,17,2024-07-03,Homepage,View,261.0
2597,7,6,2024-07-01,ProductPage,View,273.0
2598,48,20,2025-02-11,ProductPage,View,158.0
2599,69,11,2025-11-25,Checkout,Drop-off,135.5
2600,78,2,2025-02-08,Checkout,Drop-off,178.66666666666666
2601,44,6,2025-12-21,Checkout,Drop-off,85.0
2602,76,14,2025-09-22,ProductPage,View,294.0
2603,4,2,2025-01-16,Homepage,View,254.0
2604,66,12,2024-01-12,Homepage,View,171.0
2605,19,3,2024-10-07,Homepage,View,217.0
2606,9,18,2025-05-29,ProductPage,View,137.0
2607,29,11,2024-02-06,Homepage,View,43.0
2608,60,15,2025-10-04,Homepage,Click,242.0
2609,32,20,2025-10-18,Homepage,View,114.0
2610,19,20,2025-11-23,Homepage,View,121.0
2611,81,19,2024-03-02,Homepage,View,95.0
2612,38,15,2024-08-08,Homepage,View,229.0
2613,66,20,2024-04-05,Checkout,Drop-off,187.75
2614,5,5,2025-07-09,Homepage,Click,183.0
2615,37,9,2023-02-22,Checkout,Purchase,272.0
2616,6,18,2025-12-20,Homepage,View,162.0
2617,12,19,2023-04-15,ProductPage,View,142.0
2618,61,16,2025-11-01,ProductPage,View,266.0
2619,88,11,2025-11-13,Checkout,Drop-off,205.0
2620,100,3,2025-02-20,Checkout,Drop-off,177.4
2621,44,9,2024-12-05,Homepage,Click,33.0
2622,36,7,2023-11-06,Homepage,Click,294.0
2623,13,15,2023-04-28,Homepage,View,138.0
2624,48,1,2023-04-25,Homepage,View,167.0
2625,59,9,2024-06-16,Homepage,View,209.0
2626,85,10,2025-05-04,Homepage,View,266.0
2627,92,12,2024-05-25,Homepage,View,181.0
2628,99,19,2023-07-18,ProductPage,View,226.0
2629,92,10,2025-11-20,Homepage,View,255.0
2630,70,2,2024-09-10,Homepage,View,193.0
2631,7,1,2023-03-03,Homepage,Click,30.0
2632,69,5,2025-04-29,ProductPage,Click,96.0
2633,94,4,2023-04-23,ProductPage,Click,56.0
2634,84,20,2025-01-31,ProductPage,Click,251.0
2635,11,14,2025-05-30,Checkout,Purchase,184.0
2636,91,12,2024-05-01,ProductPage,View,101.0
2637,57,13,2024-03-06,Checkout,Drop-off,183.0
2638,28,3,2025-03-07,ProductPage,View,262.0
2639,53,1,2023-11-23,Homepage,View,23.0
2640,76,17,2025-04-03,Checkout,Drop-off,175.0
2641,85,18,2024-12-15,ProductPage,View,61.0
2642,25,17,2024-06-08,Checkout,Drop-off,140.5
2643,8,18,2023-09-26,Homepage,View,110.0
2644,17,10,2025-03-29,Checkout,Drop-off,124.5
2645,4,2,2023-05-13,Homepage,View,270.0
2646,18,8,2024-11-13,Homepage,Click,223.0
2647,30,2,2025-10-14,Homepage,Click,216.0
2648,50,4,2024-11-09,Homepage,View,261.0
2649,82,19,2024-08-11,homepage,Click,177.0
2650,47,3,2024-07-30,ProductPage,Click,207.0
2651,76,3,2023-07-19,ProductPage,Click,191.0
2652,21,6,2025-02-14,ProductPage,Click,117.0
2653,86,2,2023-06-08,ProductPage,Click,247.0
2654,86,4,2023-07-30,ProductPage,Click,146.0
2655,84,4,2023-10-09,homepage,View,146.0
2656,41,9,2023-08-30,Checkout,Drop-off,199.66666666666666
2657,63,14,2023-09-11,Homepage,View,116.0
2658,76,6,2024-11-19,Homepage,View,87.0
2659,69,4,2023-12-01,Checkout,Drop-off,241.0
2660,28,7,2025-01-21,ProductPage,View,193.0
2661,41,9,2023-04-12,ProductPage,View,260.0
2662,92,10,2023-01-30,Homepage,View,47.0
2663,72,2,2023-03-15,Checkout,Drop-off,211.33333333333334
2664,60,17,2024-10-30,Homepage,Click,73.0
2665,70,6,2024-04-05,ProductPage,Click,300.0
2666,39,16,2025-04-26,Homepage,View,48.0
2667,61,1,2025-02-22,Homepage,View,294.0
2668,91,9,2025-10-27,Checkout,Drop-off,226.33333333333334
2669,22,7,2024-09-14,Homepage,Click,204.0
2670,87,19,2023-08-13,ProductPage,Click,54.0
2671,4,16,2024-09-16,Checkout,Purchase,274.0
2672,100,17,2025-06-07,ProductPage,View,172.0
2673,87,10,2025-03-26,homepage,Click,204.0
2674,40,1,2024-08-01,ProductPage,Click,219.0
2675,83,12,2023-11-24,Checkout,Purchase,136.0
2676,35,14,2024-01-24,ProductPage,View,269.0
2677,26,2,2023-07-17,Homepage,View,57.0
2678,60,5,2023-01-10,Homepage,Click,222.0
2679,85,5,2024-03-27,Homepage,View,111.0
